id,predicted_price
2770602265,622504.6
3971700937,293469.62
422049203,221327.56
3076500830,265869.25
1423400260,249676.9
9161100795,417784.03
3126049052,422910.78
5100401468,350863.06
514500235,426738.16
1423200170,207325.9
1402100070,343326.44
624110020,692289.94
2407000145,223614.27
1890000225,886271.2
1320069271,281289.44
5490700085,368251.66
263000155,519986.5
3726800201,404119.22
5153200358,267389.3
2725079018,676645.25
7165700200,281763.3
9429000170,536049.75
8718500075,378622.06
1760650950,271746.5
1068000559,1201445.5
4113800500,652910.2
4077800507,583947.94
2725069150,694360.8
4008400035,698132.94
7016310270,454392.62
1432701230,236259.48
3278606050,351187.12
2473350710,332304.5
2185000685,186484.61
7792000025,318162.16
6868200029,486111.97
624069003,709698.6
7431500280,861259.25
3296000040,651730.7
1118001215,1232258.1
6453900040,695695.75
333100209,634636.56
34001765,565430.4
8946700100,399731.94
5561401210,680752.75
6671900095,410473.0
3275850020,682369.9
3876300600,412734.4
1450900020,251878.62
8562780280,303721.84
7663700973,332605.06
2126049032,429695.62
1823059159,184259.08
3438503426,243149.95
9297301495,506887.06
7140700850,367109.22
7942601805,868829.94
2555900030,359321.97
2887970040,268601.03
7419700010,611182.5
2239000011,394486.06
9283800050,282212.7
9407001340,287789.0
217500140,607021.6
7212660520,246010.98
3298201170,320156.4
3057000400,287197.88
6865200444,493170.4
6071600340,533407.2
6821600005,733176.56
1235100371,781537.94
7796450340,312674.66
3603000410,200108.36
9297300255,586707.75
9126100850,491052.84
2770601462,524867.06
2599001500,228981.34
1102000095,780116.4
1853080640,967770.3
9551201585,1018014.25
3438500796,305455.12
7518504291,561632.9
9269200340,421700.12
715010130,1740995.9
1982201485,589479.44
9526500080,444806.9
9277200180,391101.22
6669150280,298267.44
8917100153,615189.44
3760500516,1172049.2
2725069050,928280.94
3332000091,240958.6
8562770080,595672.06
8151601190,261348.47
8563040160,606772.2
240000269,730412.9
4307350200,277401.84
1311910300,255616.88
3574900030,484232.5
7853230570,445129.4
320069049,336423.66
9839301060,731336.44
7011201333,670145.56
2781320100,238228.33
3421069120,416287.84
7852030320,504211.25
5316101075,2227018.5
5309100750,555518.6
629000730,589127.6
511700170,291604.62
1562100030,613705.1
2489200230,503839.2
524069116,500075.16
5315100737,937597.1
1868900675,779357.94
1608000120,327404.12
705700240,315831.62
7575600610,260290.34
1778500015,776269.1
5423500240,203619.72
6713700025,332744.97
2734100734,333269.28
301402280,223504.67
2113700205,281002.8
4114601570,3506928.8
3332000615,254598.94
3630050180,369995.56
6852700520,465620.53
6870310010,645312.2
6163900981,309768.38
393000142,356525.72
1771100130,335206.7
1442860160,344092.5
9191200435,562972.44
6788200800,1043944.3
1115300070,706637.9
3176600105,720973.1
2770604665,516242.12
5469500580,364712.56
5680000545,448602.66
3424089119,419448.0
1328300180,299009.9
1773100922,348273.4
4123830480,299996.2
9808610190,881203.44
4250200140,270687.56
4217402115,4429771.5
3831250350,353940.84
2397101055,860886.44
6817850110,907012.56
7526800200,628718.44
7853370100,609663.1
2523089025,896737.94
9476200680,260062.06
5714200140,373890.28
3575304895,577338.5
263000018,437039.25
8080400177,468514.9
6450304130,301110.62
514500090,521590.72
9477000300,428237.62
853600310,1352359.4
1951600240,206824.69
1099900120,334668.12
5323100120,552181.0
1223089016,414433.2
522059172,232809.2
1930300190,747913.2
9542840410,274912.28
8665050530,473127.12
5592900205,391821.38
5450300010,506201.1
2459960030,304514.78
3331500455,499059.9
3432500705,445176.12
3702900165,270044.5
5249803550,532678.2
626049058,427433.8
1788900380,188391.38
8075400360,214123.52
9113200250,735371.1
2738640040,696642.5
7821200307,459005.4
3530440140,228562.44
3582700130,436286.75
9276200569,681720.1
7197800020,559353.1
686200490,621673.44
3501600100,391335.53
6383000690,631564.56
7604400150,323128.4
5249801411,805678.7
2607720420,462657.5
9561100010,412335.1
1796370590,258728.69
4077800593,370631.6
854000165,248811.22
5536100010,534167.2
4188000670,799835.1
31000165,1351200.4
662350050,1048354.06
4137000280,259392.3
6169901130,954192.2
1953400510,254328.6
7518506716,1072385.4
1552520010,334181.75
7955080270,283700.62
9212900100,509601.38
3438500798,299104.3
7899800890,248643.75
4319200605,422676.9
1329300480,342143.56
8935100100,789297.1
5016001260,339139.56
4337600280,288037.5
1446401220,195696.84
7135521530,662189.7
6888900115,244737.98
2413301070,283376.97
345700040,233164.27
5566100145,395515.97
7634800070,319464.38
9346910500,641588.56
3529300060,294392.44
8128600060,1263672.9
8572900275,234027.3
4139420590,1710610.9
9274200322,533633.6
1472700200,554166.1
8820903380,522028.16
8563010130,843236.0
8965450110,806397.44
9274204230,415547.28
8165501700,325939.9
2193340260,469329.72
1860600290,803986.25
1222000055,191719.62
2492200280,411662.03
2488200455,308471.8
809001520,1034391.8
1796361140,251067.53
6398000011,857701.06
6813600365,528790.0
7504100920,798855.56
8835770330,580442.8
524059322,675560.06
4307330280,344334.1
1245002952,920949.8
2021069059,250262.64
5700000595,671829.8
3629970930,654517.4
3336002215,238119.77
5100401060,614752.5
3278600750,303857.44
1126069045,1442705.8
7568700175,368779.5
452001475,538359.3
9283800230,419235.66
1737300130,602689.06
6189600040,540285.0
3679400025,410651.56
1096100010,326685.53
9513900050,241180.45
5452800645,650709.06
273800100,229539.75
7228500037,425771.88
808300090,464165.4
2493200215,540896.44
5035300255,755079.25
3380900160,373313.44
3630000130,405262.38
7300400670,303430.3
6798100070,327553.4
8078400010,536903.2
5566100060,462575.44
2768200212,491021.94
4035900060,595473.25
9460000110,340385.44
7199320190,555099.75
2225039081,430725.44
9512200050,703809.1
2634500085,333136.47
3654800200,265121.3
2724079090,1407555.5
2597520720,809117.5
3034200426,376055.22
984000130,307645.7
7852020670,469092.12
7923500060,652055.8
2310030510,274210.78
2205500540,468032.62
2493200015,334447.03
7853361420,577274.6
5652600605,517399.4
5285200020,316421.94
9406530150,356443.44
5706300020,455934.03
3278602490,425301.12
7197000100,535967.0
4447300008,542515.5
7899800045,272217.0
9250900095,326163.78
9268851740,531953.8
8682261440,446071.12
7284900385,847755.44
8079040300,431426.78
2225300585,424446.16
3223039013,484376.6
2013801350,228206.77
4055701110,787856.94
3578401770,412111.78
4046500720,490087.7
6145601745,363242.88
5207200195,634691.0
1972201856,579116.4
7212680080,244150.98
7277100510,629400.0
522079022,586364.3
5605000440,838397.56
6632300230,409525.22
8815400165,603229.0
6708200320,720539.4
2426059076,550933.3
3260200200,535461.7
2770601741,480186.1
4338800500,241630.3
9201000320,789350.56
7655900038,320793.94
3625059140,614834.56
4222310010,216486.86
2114700115,302416.0
3291800710,312911.5
9406590010,376344.75
3025059124,2375791.0
7972601250,472140.0
930000470,960077.9
6690500060,498589.4
16000015,189783.16
5693501102,547949.7
8079040490,462981.03
7225000155,327033.72
8819900170,730596.1
7972601270,320352.78
1224069074,765561.8
5126900321,300458.6
3438501860,273249.6
2822069080,399792.2
1656600310,592215.7
3856900507,1392036.9
1626069139,463876.44
2524049257,1200979.2
3904960150,521131.3
7214820610,453210.7
7977201845,549344.6
2428100080,801934.75
2202500135,415943.78
1523550220,672038.7
2313900610,384393.47
4123840050,359056.84
2125059124,900678.8
1225039067,472417.44
6431500283,421490.66
2473380010,287490.8
5694501195,459673.03
2881700046,330838.22
6837820330,299552.5
2337300370,206519.19
3876540630,214504.08
626059317,314902.28
3374500520,290082.4
7228501903,413191.25
4019300051,468704.4
4232902615,605248.2
3546000090,239002.27
8127700215,855896.1
3438501100,387098.1
1769600066,711459.2
8146100610,430842.94
3052700695,499468.4
7954310210,709227.75
3761700053,2621840.5
1320069179,313775.4
1331900410,755541.7
7303100210,297955.28
2464400285,459363.62
6163901150,409983.2
8955800045,311736.75
2314300200,378631.1
9528104360,348190.4
4177100005,641748.94
8856960260,288315.06
1828001220,658154.06
3066400710,680336.7
624110610,820967.0
4040800260,407056.56
5019500215,482729.38
2481630180,1135094.5
7203170190,603447.06
510001280,943790.8
9430110120,681586.8
1565950030,307018.47
9828202255,835460.3
3878900270,478994.2
8091600080,202210.14
1112000035,253367.75
2228900270,311156.7
6648701740,270072.3
1245003740,496449.06
2174503441,462751.06
7708250010,290673.38
6072300110,621745.75
2329800140,259247.38
1494300040,500464.0
3832050130,287477.38
7203100730,789173.7
7199330170,438425.62
7785000220,642548.1
1250201175,457187.12
4054500180,1086511.1
7905200061,413523.56
3751604895,188079.02
5220300140,318703.3
3323059027,303914.8
8651611980,961685.2
8673400190,521185.47
1668500100,824800.56
1023059365,623055.2
3308030060,314898.7
4232400860,1051650.5
2144800615,223293.33
1568100920,1424709.8
9406510040,478771.78
2923049421,326841.66
1051000040,1120139.4
2077700042,656554.2
9423800030,276889.1
9818700455,807715.9
7133300675,323855.88
4113800550,670026.7
5553300375,2094729.5
2025701530,264361.6
7942601155,420681.06
7524300020,283294.8
2520069100,285800.06
5412300410,222507.66
7504110760,704953.8
2594200350,401671.7
2722059013,222685.12
8078430480,550025.6
1423069162,507268.12
8856001090,186174.88
7000100631,677729.56
4222200280,235292.16
7971300050,594640.2
2009001600,246792.55
6619910140,652546.6
2877100985,508464.44
1196000007,326279.8
1330850130,689117.56
6664900410,243916.39
1231001110,254253.17
9235900030,287767.06
9407101840,363696.97
9523103001,365375.44
2149800278,348207.0
7234601198,608048.9
9476700035,407547.56
9297301065,607301.9
518500700,742269.8
7843500090,326364.47
6056110780,302615.34
2345700260,310757.22
3509600070,235732.61
1431700280,311344.88
1623049174,298553.16
3024089049,366200.78
7853340450,454141.78
7732410360,727646.44
1446800995,309008.88
2946000285,232044.92
425079100,544927.2
3876313040,451221.7
1762600260,1027772.2
1925069121,840635.3
7443000480,860680.4
7820000015,359054.1
4027701253,424815.1
2826049165,372639.75
5426300060,729549.6
1278000210,188841.44
923000270,412756.06
7657600005,260074.72
3024079057,369496.25
3276180020,293381.22
7304300760,335307.4
3908100020,444554.16
8835400805,670574.56
4051150070,229819.89
3904930530,453727.06
6163900971,499640.88
7942600310,428341.38
4365700330,268581.56
423059207,269662.06
3992700265,317389.66
7177300090,450550.88
2540820010,645082.06
5700002510,1277379.1
5201000030,521041.34
7631800015,2894906.5
2922702965,732044.7
1525059198,910379.3
1245003160,601957.8
3810000455,301216.88
7855600080,609955.06
5701500030,1362294.1
7504020400,659403.0
1402600570,285309.3
7575610760,254073.33
8731990370,369958.88
5021900090,687660.8
290000075,423148.4
2841500010,424536.44
3955900830,403621.6
7852110140,541672.3
1311400350,263958.78
7773800015,563366.1
4123400320,505514.1
2725069157,872029.2
666000143,655343.1
5101408678,514779.53
6371000026,336152.66
2024059084,747042.06
7283900036,371737.12
8881900230,719571.1
3959400135,377278.72
7696610270,211801.72
1689400150,820339.3
5103900015,473247.16
1441000350,369503.66
5101408735,323508.6
3126059027,2045182.9
2320069014,416525.3
9541600015,680038.3
8682320420,621922.5
1562200090,634878.7
3395070980,511457.84
7349600230,241487.02
522049122,254647.5
869700060,292403.56
811000055,1181669.9
1221059176,388796.66
1523059103,442421.25
2025760210,597860.9
9218400088,380420.56
8682292020,434828.75
2623089135,443781.53
3758900259,1270960.8
524069049,618503.75
3121500150,786107.5
5581400080,819272.1
8087800020,480621.8
4070700290,631847.1
3296000170,679145.25
9238500040,495809.38
2744600040,331848.44
6813600380,597164.56
6140100150,551471.06
2201500555,462313.47
2600110250,630037.75
4337000275,191620.38
1186000150,585764.56
1972201963,506452.2
1105000745,373186.38
2887700560,537103.44
4039700080,670891.2
522049104,289315.2
4202400078,228296.23
7520000695,212946.86
7714000310,382311.44
4319200060,609871.9
8624700015,696877.75
5104520610,298477.16
2354300845,282096.72
3824100291,517666.9
6151800612,236944.3
5454200080,983214.9
6413600290,380771.9
2131200065,318255.9
1459920010,267394.66
50300090,384938.62
2326300090,628456.5
7714000070,406110.84
3630180500,820441.0
1727850340,1144012.5
8691430330,893240.2
2310030390,266362.34
5561400610,566175.5
7010701016,488343.25
7883605915,292798.16
1282300995,312110.7
4040700310,490256.44
3353400435,238035.75
2143701015,454476.25
255450020,332926.22
1020069017,471268.2
4038200120,498169.72
9284801100,264285.22
1965200075,585347.44
847100047,493054.72
4038700720,509763.72
6815100085,748060.1
2508000020,369866.44
255520180,691406.44
6822100750,628439.1
869700050,302299.8
1775801405,527489.0
6600400090,211243.75
7202330270,387231.03
1683400165,1043223.75
2625069070,963991.8
7625702440,376174.66
3388000640,229891.58
1899400365,267912.34
6899990200,882727.56
5569700020,851258.56
986000045,315167.88
3293700221,308380.06
3764800250,301662.75
2291400566,385169.22
4219401236,1360219.6
4239400840,202290.0
7211400990,246814.2
7696500280,208555.61
7215721070,470955.03
3204850140,355376.97
4322200220,669474.9
2566300100,866627.06
1944900090,442923.62
6648500390,277810.06
7385300020,730353.7
1704900135,306118.56
2877100655,755791.0
2726079098,599765.44
7625703800,445628.06
318300040,488721.56
7922800190,513186.97
2023049361,206327.25
8946400210,462883.47
6071600450,585499.8
4343800100,442405.66
1443300140,329997.2
1024039001,784984.5
2767704860,548903.2
7234600851,715153.7
644200065,754183.25
7784400035,769169.7
3826000560,224514.3
9272202260,445739.44
263000253,412647.44
3621059043,554691.75
240000130,440343.1
1352300120,228213.95
7849200861,275355.2
2487700130,483330.06
1796100140,274283.5
7234601221,591533.8
8651710190,471741.25
2916200091,608578.0
1232000915,547065.75
1545801970,290326.25
3211200420,309192.8
7686204675,227002.3
3141600210,199461.5
3959401284,520136.28
2113700825,286481.2
3876000710,401309.06
522069022,486986.16
3214200070,306593.62
1221039156,268616.9
259600790,476727.44
785000040,472130.56
8138870470,502403.6
2596300035,306022.8
540100057,1185239.8
3073500045,580476.0
5363200266,367793.97
8682261650,454009.7
3224510080,897811.0
3211270160,419158.9
9269200520,242231.8
293810190,442933.78
4197400043,316375.16
3026079031,291248.6
5332200405,851909.9
2473411210,293790.0
9268200315,563884.9
8123500050,633480.4
3221069091,443784.06
2485000165,594408.8
4058800215,737663.06
1926059039,863929.5
2533300680,979577.8
3343903640,323137.03
5700003705,1480689.8
2023049372,358063.8
4058800830,596299.5
3333002302,411110.03
2944500340,278079.38
1982200790,495225.28
8929000270,511521.25
8122101440,245945.06
7525530470,719672.0
9332800020,650598.0
3878900525,260658.23
5420300210,262918.4
9232900165,358091.47
6414100026,397982.94
3013300660,686755.06
7954300120,636867.75
1081200360,317519.22
2877102345,535533.7
2202500255,515982.75
7984400050,216439.38
9558020380,472524.25
7812801850,201500.0
8944460020,362274.9
2306400040,618065.06
8649400410,277795.5
7889602020,227816.66
2041000025,416138.6
871001484,669426.3
2767602141,476755.62
3630180470,666794.25
2769602140,506005.6
2473250280,286885.25
5422560660,496313.7
3756600240,350814.22
8651600160,729416.06
7202300540,855009.3
8961950250,432618.3
3303000130,437788.88
798000062,274847.25
1695900150,859100.94
1604730150,476703.3
4136930310,312161.88
8835401250,1629829.5
8665900328,394431.16
9262800255,261029.12
1853080570,754761.75
5556300114,731385.25
9517200290,427247.56
4037200295,542930.6
7417100123,364209.97
2620069077,197405.4
7922720040,646335.8
558100090,591498.9
257000037,304823.34
3319500385,409729.9
9297301520,288218.84
3580900090,333183.8
1321039076,174932.1
7227801581,295628.66
9407001620,314019.4
2130400150,324463.03
2312400200,231228.0
4046700210,397422.38
1193000480,1036886.7
1492800296,416434.75
3013300017,399648.06
3630240140,604743.9
1049010390,326965.12
9320900420,175040.22
4315700060,296588.22
2591010290,315992.5
323089085,661717.5
6600400270,221631.5
2919701105,493162.88
7202360670,863675.8
8927600100,726386.7
3211700045,653087.06
4027701326,445624.66
1601600195,268647.12
7853280350,807742.06
3629970130,634410.25
7203120020,760587.1
9542900190,362578.38
8035350120,563224.3
1238501184,969482.0
251200240,511606.62
8945300200,202033.58
2162000160,904291.94
5466310060,225123.64
1239400064,784467.4
5205000020,304187.1
1720800305,725303.3
7280300375,544271.75
2095800400,453717.53
7852010950,539880.1
1428001160,570877.94
9528104910,602594.8
8644210470,949921.2
7923300310,536383.2
254000100,599604.7
1931300688,478798.25
7007700030,354318.4
422049178,213480.02
422069067,395497.5
2923049393,377053.53
930000305,508310.25
2461900448,450316.34
2610100020,316437.62
2895550050,245746.72
7701700040,270640.6
2460900020,517713.8
9827700105,611887.6
1005000240,288970.5
7200001254,536205.2
866400040,578743.1
305000170,623824.56
2260800110,870805.06
3442000127,730755.0
5253300437,428902.2
7576700150,1082826.5
5469501410,444329.5
5104531120,551528.94
723049434,287858.72
622069006,2249156.5
2517101200,310074.56
8159620160,249640.95
5561300640,484047.8
3317010130,212519.0
4364200250,390736.25
8732300060,682343.9
5603700025,803902.7
3585900190,886660.06
3996900575,269199.8
8731801260,240582.48
3810000860,330522.53
5700003585,2749335.0
6332000050,467793.44
9286100250,453272.94
9471201110,900867.75
9290800050,506845.47
7300200400,567393.9
526069024,955673.0
1454600156,1075468.1
3904980360,501018.9
2626119062,239225.3
8651730290,418351.78
7611200195,693015.9
1919800260,575005.4
6632900354,318769.56
3972900195,331830.72
5151600170,286567.53
7016000440,463553.2
871000435,758761.4
9578060540,474465.5
2332700060,785313.94
766000240,287214.88
4363700200,242993.02
7100000250,315375.94
2781250560,222531.42
2781250100,318646.47
5419800220,259024.95
7147600245,236661.56
2926069083,913417.9
6189200125,730353.7
9542830160,282775.47
5152200020,257800.38
9412900045,411450.88
6600410480,193520.03
6979970080,564147.3
5636010280,252073.75
1732801300,896531.9
5561401530,567612.0
9578500510,308943.2
7304300906,328195.06
1223089077,606410.6
721049207,261112.3
8691330310,825727.7
1523069204,451370.2
3188100105,580079.25
6608500290,412231.28
2891400410,336168.7
7663700551,315246.03
5413200140,239728.42
425069139,603397.56
6713700155,371927.9
2767603505,488333.0
7789000080,261832.94
9211500620,234223.34
3750604417,213299.3
7922800320,557820.0
1471620240,372308.7
2222059052,328794.97
9551200270,1012011.75
2767603160,476215.3
9406710060,362123.25
8929000250,392672.03
5538300120,418287.16
2223069120,477267.38
1652500060,1200427.2
8564500240,394445.8
3629700120,571817.3
3943600070,354838.5
4171200025,279357.38
2425049063,3387062.2
9828701650,338833.1
3581000340,320813.22
8100900015,382580.22
2125059161,1295403.0
304000380,208144.11
8146200070,1173042.2
686530170,582919.7
2917200645,470253.1
9547200530,771548.56
2122059199,439103.5
1150000740,646160.75
5706200060,317192.97
9265410010,246876.36
4083800555,483784.28
6152900332,342520.62
2520900301,225393.03
9828200790,421721.03
1657530180,294755.94
7471900045,253068.06
9828200460,414486.56
1775900140,435811.03
6139800430,468611.88
7214400005,480564.97
5332200026,465656.03
9510970300,806810.5
2540830020,403700.9
3392100140,194407.94
1326069191,349416.2
2125059112,994255.56
859000022,355441.72
8854100350,718598.0
121059007,214390.38
7977201707,479173.28
3859900060,2750121.8
8815400735,813321.44
705700530,300336.56
6600780130,348231.56
6378500105,397744.66
8143000310,440554.38
2877102330,680708.56
3526039074,602322.44
2115510300,261370.16
3024059014,2139491.8
2141330360,633069.7
546000400,566593.06
2071500011,428944.3
7972000240,236157.66
7016200460,476743.78
6204200180,444678.8
1552100135,869975.8
88000173,350049.56
2581900235,701817.1
9211500560,240803.53
621069218,411680.47
1321970240,293028.88
798000630,302830.72
421000285,230422.98
2824600180,889175.0
3832051140,310742.4
1237500105,722142.25
8802400906,246800.08
3166900270,348574.47
3682000060,332176.47
5469700020,280623.34
1245001820,526537.56
9547205660,566616.3
7974700122,653997.0
7550801225,616505.0
1099950050,758682.56
1402900460,325511.84
7636800041,1939530.0
2115720270,257439.95
8651441750,217007.77
3904100035,280506.4
8815400020,566969.25
3303860590,408502.47
5427110040,844175.8
1782000160,327165.06
6204420290,495040.2
3995700245,300881.53
7955040130,435850.1
1442880650,573784.94
8833510230,959854.5
7283900551,432107.84
4396000180,271019.5
7504021310,690661.75
322059264,305602.56
3654800040,261446.69
2767704777,495418.97
3278602190,363932.22
3236500220,499435.56
3410600100,297208.88
629410180,669559.75
3352402250,206070.42
4363700304,326712.3
7237550130,1312322.6
9808590210,1061641.8
8074200175,255539.36
3463400330,340512.72
6306400140,671012.75
8564950250,575764.3
5381000070,207992.11
9826700697,508898.62
8132700190,445694.38
7943000020,195833.31
9547204675,595885.7
4112100101,486297.44
727500030,463648.7
114101426,353552.88
9274202005,753200.7
1193000380,951748.4
3039000020,440754.0
7852170130,643681.5
2624079010,598043.4
4137010540,286181.9
7576200012,934971.94
1138020020,344175.2
3969300030,191426.39
898000200,234228.48
5153100030,272489.22
5104532030,432661.66
4406000050,220677.56
9274203390,558652.1
8682290360,426929.06
6928600330,255021.53
4139680070,795650.8
6844702690,404558.44
2154970020,1952452.2
4385701285,1085669.1
2426059071,598999.44
2867300160,499726.66
9512500720,537981.56
1773101020,297539.28
8687800100,280684.62
3627800050,1539391.9
1604600227,274345.75
3300701170,426871.66
9250900111,480268.1
7015200790,555698.8
1311100490,257793.98
2469000010,828444.2
1982201596,555385.7
1862700290,307611.38
2586800270,227565.86
9528102772,480291.44
5490210200,423589.3
6669080020,403772.5
179003055,219935.06
1860600535,931979.9
1592000130,614828.7
3905040170,535757.44
9320500080,247479.34
9276200850,450855.22
224069114,581699.6
2260000340,573717.06
5096300130,399347.84
3432500215,355528.84
2600000050,681098.2
8856003839,227883.38
2492200435,326037.53
7855900110,1173910.6
6806100250,294069.75
2770603523,481844.88
1370800515,2090486.8
2726049150,486235.3
1226059161,549048.75
1068000375,5211165.5
9528104109,384151.97
5126310060,483776.9
1951820070,563223.25
1545805980,368929.38
9464700340,984524.75
4319200675,697363.06
7518500885,482357.53
7852020620,500998.84
869700370,300303.06
8643000190,248335.2
8902000267,548661.94
7972602435,251143.92
2050100210,864352.3
6705120540,533372.6
2767601390,683757.44
4141000490,1182633.8
9345400350,816448.6
3222079162,320314.9
7789000120,224593.11
6646200770,692350.6
6666800180,660860.44
1725800280,485616.2
6117500460,1028640.94
5470100220,240091.3
5457300478,489527.16
7550800195,525628.5
7787050180,602559.2
6204430250,515924.2
7640400250,518987.25
624110920,766712.56
3629920140,371097.4
7173700518,628706.5
3210200395,214947.84
2473480560,358852.12
2623089141,474381.78
1423800080,233808.9
2076400050,283037.72
3832060120,296490.94
7702600930,358369.9
5101404555,382010.38
3723800415,347417.56
3356403400,213607.3
9214400125,482392.5
1797500530,501993.62
9551201660,1084627.0
3878900815,416122.72
1760650280,291201.38
5466410030,233742.23
6388930620,658548.3
2331300395,779111.2
9412700160,275835.9
871001611,521593.22
3142600120,617760.94
3995700220,388477.53
2310000280,263532.7
8039900400,412300.47
7504021510,717083.7
1959700445,1442529.8
1556200155,738595.06
3629960590,401953.3
259000240,513230.03
662440020,384210.22
3123049142,457407.8
321100260,701347.44
6840701095,479198.44
3738900165,437444.16
4427100130,391750.75
9238500100,440580.84
6145601810,348262.12
2570300090,370938.2
4017600010,440426.25
1005000220,382349.72
1257202120,458128.12
9527000490,478723.38
8691400080,678798.8
1726069084,455001.0
248000240,217950.84
6113400046,325295.84
2130702350,421426.34
920069052,220513.89
6071300160,583103.2
1623049041,184032.02
9268200285,353619.3
1843100520,360606.9
2887700826,654958.9
9122000385,605167.94
9475700220,349872.0
2804600005,804585.3
2896400300,387884.84
5015000180,783266.06
3630220180,750442.4
8832900780,495813.16
1568100300,576391.1
8718500610,411831.28
4147200140,1059522.8
1973700030,1010492.8
8862000075,197246.2
9320990110,267722.3
1151100035,412276.1
2011000010,229517.86
1651500060,795044.75
446000190,685859.7
2344300220,911688.6
523049195,220696.7
9191200015,679329.2
7942601410,873274.2
7137800300,216905.97
7853300280,503141.03
6654700240,321668.88
569000050,582878.56
3584000180,228227.88
2026079055,268184.3
8898700880,263315.62
5075400150,642752.2
8731981360,349382.88
4222500020,229509.97
7996720050,590808.25
4077800094,630518.0
6446200365,576289.5
2824089053,508982.1
1311800220,231871.92
3522049063,564324.94
1721801280,207814.45
6131600240,203007.19
7202310040,525291.25
1123059125,603675.0
646910160,260542.17
5630500005,360690.84
3342100785,257805.55
9547205610,610717.56
1773100123,286841.5
3353400092,290012.16
217500015,378246.38
3649100031,435486.94
7896300150,281960.62
623049185,231085.6
1773100430,326086.97
1781500220,735099.1
3395380200,252258.67
2424059170,3098039.8
4389200765,1270496.6
1543000060,426787.8
6154900005,596895.8
2902200240,451214.8
1442880640,570968.8
8562770490,564659.25
2768300655,647572.9
3432501315,314095.78
5035300570,731065.9
3626039028,434506.25
3876540780,238048.47
327000100,811932.7
7551300065,481782.4
1312920060,241553.34
2215901230,255901.03
6306800010,377336.28
2767700022,526176.2
5589900610,601632.4
4320200020,639859.3
5249804655,570677.6
9238500480,459441.62
3885806565,954013.9
7905200205,430387.9
5727500102,315038.06
3585220070,341963.16
2078500210,586674.2
1839920050,371201.12
534000080,364345.47
856000255,465553.47
4141010110,1661995.6
9558040820,756319.56
7768700315,772135.2
2796100640,282691.1
1922059010,221674.0
3448000542,284536.25
3883100220,288743.5
7237301210,268861.9
3893100456,986698.9
9578501110,313314.03
6145601995,443828.94
4024100120,270245.97
8899000050,323396.0
3396820010,513736.38
6749700117,396626.47
1954400060,501164.66
3303970100,713239.1
2540850070,458810.22
3797000745,521608.62
7883603700,250188.9
3438501452,371472.38
3530210260,618236.56
3598600049,195341.44
731500170,313739.22
7129304375,203174.73
263000006,437073.84
7212660560,288318.9
1112700010,395069.25
3420069060,594855.7
2473000470,413313.03
8691390980,677804.56
6184700100,468566.75
4476400275,313195.12
2968801240,265856.56
1529300160,411945.97
7640400070,707621.1
7016100380,473993.78
2172000890,385684.56
4035900015,751027.3
9528104660,1067715.6
507100005,383785.44
2783100160,400448.5
3629921140,772238.3
1099750610,236557.08
1330300451,987094.1
2757000030,805611.06
